MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,GPTINFRA,GPT INFRAPROJECTS LTD,       125.35,       126.00,       126.32,       124.51,       125.05,                 10855255.01,86788,N, ,1820,       193.75,        84.48
N,EQ,GRANULES,GRANULES INDIA LIMITED,       490.80,       492.00,       495.00,       487.45,       490.15,                219993921.70,447075,N, ,11550,       721.00,       422.00
N,SM,GRAPHISAD,GRAPHISADS LIMITED,        41.10,        41.95,        42.00,        41.05,        41.25,                   349560.00,8400,N, ,7,        85.80,        40.00
N,EQ,GRAPHITE,GRAPHITE INDIA LTD,       563.40,       564.20,       569.20,       560.40,       566.70,                290790718.10,513919,N, ,12482,       623.35,       365.75
N,EQ,GRAVITA,GRAVITA INDIA LIMITED,      1859.50,      1859.60,      1879.90,      1840.00,      1844.50,                221660208.30,119542,N, ,10860,      2700.00,      1310.10
N,SM,GRCL,GAYATRI RUBB AND CHEM LTD,       409.00,       408.00,       422.15,       408.00,       422.00,                   522537.50,1250,N, ,5,       525.25,       313.60
N,EQ,GREAVESCOT,GREAVES COTTON LTD.,       201.91,       201.50,       211.65,       201.20,       206.67,                603903058.46,2907501,N, ,40172,       319.50,       131.41
N,SM,GREENCHEF,GREENCHEF APPLIANCES LTD,        60.45,        60.10,        61.90,        60.10,        61.90,                   147040.00,2400,N, ,3,        91.20,        54.55
N,EQ,GREENLAM,GREENLAM INDUSTRIES LTD.,       238.03,       240.10,       257.05,       237.72,       251.27,                 44511921.22,177457,N, ,7002,       643.80,       197.42
N,EQ,GREENPANEL,GREENPANEL INDUSTRIES LTD,       279.00,       278.95,       279.50,       273.40,       278.05,                 39162636.40,141543,N, ,4956,       427.00,       202.81
N,EQ,GREENPLY,GREENPLY INDUSTRIES LTD,       315.95,       319.95,       321.15,       316.00,       316.65,                 22545153.45,70730,N, ,3251,       411.95,       245.10
N,EQ,GREENPOWER,ORIENT GREEN POWER CO LTD,        14.64,        14.63,        14.72,        14.33,        14.39,                 52230298.85,3610097,N, ,8114,        25.05,        10.96
N,EQ,GRINDWELL,GRINDWELL NORTON LIMITED,      1736.10,      1730.50,      1797.70,      1723.90,      1782.00,                122327064.40,68920,N, ,16691,      2960.00,      1356.05
N,EQ,GRINFRA,G R INFRAPROJECTS LIMITED,      1302.60,      1304.70,      1307.30,      1288.00,      1296.20,                 19598726.60,15139,N, ,2455,      1844.85,       901.00
N,EQ,GRMOVER,GRM OVERSEAS LIMITED,       362.35,       362.00,       370.00,       356.25,       368.65,                438065979.60,1206397,N, ,13009,       376.35,       175.90
N,EQ,GRPLTD,GRP LIMITED,      2639.20,      2620.00,      2705.00,      2620.00,      2693.90,                  5759260.70,2151,N, ,851,     16744.00,      2194.75
N,EQ,GRSE,GARDEN REACH SHIP&ENG LTD,      2973.40,      2973.30,      2989.40,      2933.20,      2942.10,               1934028549.50,653274,N, ,38038,      3538.40,      1184.90
N,EQ,GRWRHITECH,GARWARE HI-TECH FILMS LTD,      4077.20,      4060.00,      4191.80,      4060.00,      4114.80,                128652214.10,31189,N, ,4595,      5378.10,      2184.30
N,EQ,GSFC,GUJ STATE FERT & CHEM LTD,       206.46,       205.98,       207.29,       204.95,       206.51,                126361409.71,612754,N, ,12240,       267.00,       158.30
N,EQ,GSLSU,GLOBAL SURFACES LIMITED,       113.18,       113.68,       114.71,       112.00,       112.42,                  7775031.03,68720,N, ,1839,       245.95,        91.86
N,EQ,GSPL,GUJARAT STATE PETRO LTD,       335.05,       336.15,       340.90,       335.50,       339.00,                674417568.85,1990150,N, ,16593,       469.70,       261.45
N,EQ,GSS,GSS INFOTECH LIMITED,        34.44,        34.01,        34.69,        34.01,        34.25,                   869208.48,25291,N, ,323,       102.50,        32.37
N,EQ,GTL,GTL LTD,        10.31,        10.59,        10.97,        10.55,        10.82,                 12381105.10,1145540,N, ,2535,        16.41,         7.59
N,EQ,GTLINFRA,GTL INFRA.LTD,         1.81,         1.83,         1.85,         1.77,         1.83,                263337721.52,145202212,N, ,22628,         4.33,         1.28
N,EQ,GTPL,GTPL HATHWAY LIMITED,       119.42,       120.40,       121.13,       119.07,       120.49,                  7671990.03,63625,N, ,1026,       183.40,        98.10
N,EQ,GUFICBIO,GUFIC BIOSCIENCES LTD.,       350.20,       351.25,       353.90,       346.30,       348.90,                 12936580.90,37031,N, ,3019,       504.25,       298.80
N,EQ,GUJALKALI,GUJARAT ALKALIES & CHEM,       589.75,       589.20,       596.00,       587.00,       589.30,                 25188688.40,42624,N, ,2847,       900.00,       483.60
N,EQ,GUJAPOLLO,GUJ. APOLLO IND. LTD.,       381.80,       380.00,       381.05,       370.00,       373.85,                  2192417.05,5816,N, ,429,       442.40,       246.55
N,EQ,GUJGASLTD,GUJARAT GAS LIMITED,       499.40,       501.10,       508.70,       492.00,       495.15,                594185299.85,1184543,N, ,24443,       689.95,       360.25
N,EQ,GUJTHEM,GUJARAT THEMIS BIOSYN LTD,       348.00,       347.00,       348.75,       340.00,       341.75,                 25999842.40,75627,N, ,5554,       363.30,       208.00
N,EQ,GULFOILLUB,GULF OIL LUB. IND. LTD.,      1265.10,      1270.00,      1273.30,      1250.00,      1266.10,                 57151484.20,45142,N, ,5628,      1513.55,       911.00
N,EQ,GULFPETRO,GP PETROLEUMS LIMITED,        45.33,        45.30,        46.59,        45.01,        45.67,                  6534116.35,142825,N, ,1621,        93.48,        35.56
N,EQ,GULPOLY,GULSHAN POLYOLS LIMITED,       177.93,       177.93,       180.04,       175.70,       176.39,                 15026456.66,84958,N, ,3232,       263.52,       141.00
N,EQ,GVPTECH,GVP INFOTECH LIMITED,        10.11,        10.11,        11.12,        10.11,        11.12,                  8753633.93,790801,N, ,1011,        15.00,         7.61
N,EQ,GVT&D,GE VERNOVA T&D INDIA LTD,      2388.00,      2400.00,      2400.00,      2333.30,      2352.80,                470394909.80,199806,N, ,27098,      2500.00,      1254.00
N,EQ,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,       645.60,       645.00,       651.90,       641.50,       643.50,                146955868.70,227806,N, ,11390,       849.40,       519.30
N,EQ,HAPPYFORGE,HAPPY FORGINGS LIMITED,       946.10,       945.00,      1003.90,       937.10,       981.75,                 32396836.55,33302,N, ,2652,      1299.95,       724.10
N,EQ,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,       396.95,       397.50,       420.00,       396.00,       416.15,                165953381.10,402645,N, ,10514,       888.75,       320.35
N,EQ,HARRMALAYA,HARRISON MALAYALAM LTD,       214.03,       214.03,       215.90,       211.01,       212.49,                  1995250.68,9363,N, ,343,       341.85,       170.53
N,EQ,HARSHA,HARSHA ENGINEERS INT LTD,       408.00,       412.10,       412.10,       404.30,       407.15,                 24460604.75,60137,N, ,2102,       613.85,       329.95
N,EQ,HATHWAY,HATHWAY CABLE & DATACOM,        15.86,        15.81,        16.04,        15.72,        15.96,                 40792016.42,2567584,N, ,4095,        25.66,        11.94
N,EQ,HATSUN,HATSUN AGRO PRODUCT LTD.,       948.10,       942.00,       950.00,       939.20,       943.00,                 17680645.10,18757,N, ,2378,      1400.00,       859.55
N,EQ,HAVISHA,SRI HAVISHA HOSP & INFR L,         2.28,         2.32,         2.32,         2.25,         2.28,                    79171.36,34770,N, ,124,         3.49,         1.70
N,EQ,HBLENGINE,HBL ENGINEERING LTD,       626.85,       628.90,       645.90,       622.00,       636.05,               2059047988.00,3232708,N, ,63543,       739.65,       405.00
N,EQ,HCG,HEALTHCARE GLOB. ENT. LTD,       534.70,       531.35,       549.50,       531.35,       547.40,                162837339.50,302428,N, ,10909,       639.00,       344.95
N,EQ,HDBFS,HDB FINANCIAL SERVICES L,       840.95,       842.00,       891.90,       842.00,       864.00,              26645793091.30,30604163,N, ,533988,       891.90,       827.15
N,EQ,HDFCAMC,HDFC AMC LIMITED,      5076.00,      5079.00,      5122.00,      5035.00,      5045.00,               1665202862.50,327789,N, ,32090,      5278.90,      3563.05
N,EQ,HEADSUP,HEADS UP VENTURES LIMITED,         9.80,         9.95,         9.99,         9.80,         9.81,                   229031.89,23164,N, ,175,        17.33,         8.66
N,EQ,HEG,HEG LTD,       502.90,       503.00,       508.45,       502.20,       505.65,                145612064.95,288061,N, ,11368,      2616.80,       331.25
N,EQ,HEIDELBERG,HEIDELBERGCEMENT (I) LTD,       214.54,       213.70,       221.23,       212.81,       220.04,                100238100.59,460677,N, ,10567,       258.00,       182.42
N,EQ,HEMIPROP,HEMISPHERE PROP IND LTD,       138.18,       138.61,       139.58,       137.31,       137.62,                 33971010.51,245740,N, ,3714,       242.00,       111.03
N,EQ,HERANBA,HERANBA INDUSTRIES LTD,       373.40,       373.40,       381.45,       367.15,       376.70,                 64230468.30,170846,N, ,7068,       562.00,       208.00
N,EQ,HERITGFOOD,HERITAGE FOODS LTD,       494.75,       494.75,       496.45,       488.50,       490.65,                110728575.05,225700,N, ,11847,       659.00,       352.10
N,EQ,HESTERBIO,HESTER BIOSCIENCES LTD,      1803.10,      1794.00,      1819.50,      1794.00,      1810.10,                  1891578.40,1045,N, ,286,      3379.00,      1242.95
N,EQ,HEUBACHIND,HEUBACH COLORANTS IND LTD,       586.65,       586.00,       588.45,       586.00,       586.95,                  5921682.65,10092,N, ,275,       733.90,       436.30
N,EQ,HEXATRADEX,HEXA TRADEX LIMITED,       185.22,       187.48,       195.85,       184.61,       187.79,                  7491306.98,39805,N, ,1120,       371.60,       166.65
N,EQ,HEXT,HEXAWARE TECHNOLOGIES LTD,       875.05,       876.75,       892.00,       862.35,       868.45,                360849584.50,412070,N, ,38336,       892.00,       590.30
N,EQ,HFCL,HFCL LIMITED,        85.68,        85.64,        86.23,        84.31,        84.52,                595242539.07,7003892,N, ,29573,       171.00,        71.60
N,EQ,HGINFRA,H.G.INFRA ENGINEERING LTD,      1040.60,      1046.00,      1057.00,      1044.10,      1054.40,                 71971615.10,68443,N, ,5144,      1879.90,       928.55
N,EQ,HGS,HINDUJA GLOBAL SOLS. LTD.,       563.50,       565.50,       568.00,       558.00,       561.50,                  8508355.25,15172,N, ,1782,       954.75,       437.00
N,SM,HIGREEN,HI GREEN CARBON LIMITED,       210.40,       213.25,       213.25,       205.95,       206.00,                  7502040.00,36000,N, ,43,       340.90,       162.10
N,EQ,HIKAL,HIKAL LIMITED,       346.55,       346.55,       350.00,       344.45,       347.30,                 79872331.10,229867,N, ,10576,       464.75,       309.15
N,EQ,HIMATSEIDE,HIMATSINGKA SEIDE LTD,       157.43,       157.60,       159.07,       154.62,       156.88,                115118531.83,734823,N, ,9309,       231.30,       107.68
N,EQ,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,       482.25,       483.00,       485.60,       475.00,       481.10,                  3398708.35,7079,N, ,487,       670.00,       401.75
N,EQ,HINDCON,HINDCON CHEMICALS LIMITED,        35.97,        36.48,        37.73,        36.06,        36.09,                  1020801.10,27871,N, ,493,        59.00,        30.02
N,EQ,HINDCOPPER,HINDUSTAN COPPER LTD,       283.75,       284.50,       287.65,       279.80,       280.70,               1531961023.25,5402382,N, ,40712,       353.00,       183.82
N,EQ,HINDOILEXP,HINDUSTAN OIL EXPLORATION,       165.49,       166.50,       170.68,       166.01,       169.19,                134193047.33,792955,N, ,9996,       293.55,       147.84
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       436.55,       437.70,       441.60,       435.25,       436.60,                934944434.50,2130326,N, ,28983,       457.15,       287.55
N,EQ,HINDWAREAP,HINDWARE HME INOVATON LTD,       289.50,       292.00,       292.00,       286.85,       288.95,                 17599948.60,60796,N, ,3883,       477.00,       177.42
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       447.20,       446.85,       450.40,       445.10,       445.55,                917501208.90,2050922,N, ,27558,       717.00,       378.15
N,EQ,HIRECT,HIND RECTIFIER LIMITED,      1314.40,      1318.00,      1325.00,      1289.70,      1293.00,                 49876392.10,38290,N, ,4014,      1588.15,       672.00
N,EQ,HISARMETAL,HISAR METAL IND. LIMITED,       198.94,       198.82,       200.00,       195.02,       197.13,                   503983.90,2554,N, ,239,       246.65,       160.05
N,EQ,HITECH,HI-TECH PIPES LIMITED,        99.23,        99.23,       100.20,        98.51,        98.78,                102172459.02,1029400,N, ,8321,       210.85,        84.80
N,EQ,HITECHCORP,HITECH CORPORATION LTD,       203.53,       202.01,       205.37,       199.00,       200.56,                  2946443.61,14587,N, ,644,       351.35,       160.00
N,EQ,HLEGLAS,HLE GLASCOAT LIMITED,       462.90,       464.80,       465.20,       458.10,       461.10,                 37999690.20,82286,N, ,3066,       519.90,       217.83
N,EQ,HLVLTD,HLV LIMITED,        13.53,        13.53,        13.65,        13.05,        13.33,                  9314784.59,696065,N, ,2042,        25.28,        10.86
N,EQ,HMAAGRO,HMA AGRO INDUSTRIES LTD,        31.19,        31.19,        31.59,        30.49,        30.66,                 10977655.19,355799,N, ,4890,        56.90,        27.75
N,EQ,HMVL,HINDUSTAN MEDIA VENT LTD,        87.75,        88.42,        88.75,        87.00,        87.47,                  2094185.96,23802,N, ,542,       109.90,        73.20
N,EQ,HNDFDS,HINDUSTAN FOODS LIMITED,       533.65,       533.70,       536.70,       533.15,       535.50,                 23676669.25,44244,N, ,3718,       686.40,       421.50
N,SM,HOLMARC,HOLMARC OPTO MECHATRO L,       129.00,       128.50,       129.00,       128.50,       129.00,                   289875.00,2250,N, ,3,       214.00,       102.05
N,EQ,HOMEFIRST,HOME FIRST FIN CO IND LTD,      1352.10,      1349.00,      1368.90,      1340.50,      1361.10,                253018470.40,186252,N, ,17439,      1510.00,       878.40
N,SM,HOMESFY,HOMESFY REALTY LIMITED,       277.70,       290.00,       290.00,       290.00,       290.00,                    87000.00,300,N, ,1,       737.50,       260.45
N,EQ,HONASA,HONASA CONSUMER LIMITED,       295.50,       295.95,       300.20,       292.00,       298.45,                146001616.35,493521,N, ,14515,       547.00,       197.51
N,EQ,HONAUT,HONEYWELL AUTOMATION IND,     38815.00,     38970.00,     41450.00,     38970.00,     41200.00,               1176913770.00,28911,N, ,12750,     59000.00,     31025.00
N,EQ,HONDAPOWER,HONDA I POWER PRODUCT LTD,      2968.20,      2960.00,      2965.00,      2930.00,      2946.40,                 10797026.30,3662,N, ,1075,      4500.00,      1815.00
N,EQ,HPAL,HP ADHESIVES LIMITED,        51.06,        51.30,        51.66,        50.54,        51.02,                  3597700.01,70669,N, ,1427,       107.50,        42.65
N,EQ,HPIL,HINDPRAKASH INDUSTRY LTD,       143.88,       145.29,       151.50,       144.39,       149.60,                  2469543.52,16595,N, ,797,       198.98,       110.40
N,EQ,HPL,HPL ELECTRIC & POWER LTD,       573.95,       574.00,       589.00,       566.65,       581.70,                373677154.15,642951,N, ,25888,       694.00,       339.00
N,EQ,HSCL,HIMADRI SPECIALITY CHEM L,       493.95,       495.90,       508.70,       489.40,       503.70,               1922373681.10,3839179,N, ,59737,       688.70,       365.35
N,EQ,HUBTOWN,HUBTOWN LIMITED,       259.30,       257.10,       279.50,       256.00,       273.90,                949989757.45,3547812,N, ,27660,       344.30,       160.79
N,EQ,HUDCO,HSG & URBAN DEV CORPN LTD,       233.97,       234.00,       234.60,       230.50,       231.01,                640347804.43,2756057,N, ,29441,       353.70,       158.85
N,EQ,HUHTAMAKI,HUHTAMAKI INDIA LIMITED,       218.91,       219.10,       220.90,       216.08,       217.55,                 36333428.53,167033,N, ,3784,       451.85,       170.56
N,SM,IBLFL,IBL FINANCE LIMITED,        62.50,        59.70,        62.00,        59.70,        62.00,                   367300.00,6000,N, ,3,        91.70,        45.45
N,EQ,ICEMAKE,ICE MAKE REFRIGERAT LTD,       782.50,       780.00,       788.00,       778.10,       781.00,                 11826977.70,15113,N, ,1587,      1088.75,       575.15
N,EQ,ICIL,INDO COUNT INDUSTRIES LTD,       289.10,       290.05,       293.05,       284.05,       290.30,                 67865382.20,236241,N, ,9122,       450.65,       213.55
N,EQ,ICRA,ICRA LIMITED,      6796.50,      6829.00,      6975.00,      6756.00,      6888.00,                893526907.50,131150,N, ,6492,      7735.40,      5015.10
N,EQ,IDBI,IDBI BANK LIMITED,       102.95,       103.19,       103.79,       101.02,       101.40,                834111183.16,8158791,N, ,28768,       107.90,        65.89
N,EQ,IDEA,VODAFONE IDEA LIMITED,         7.52,         7.51,         7.77,         7.44,         7.49,               5401872616.00,711437304,N, ,208276,        18.06,         6.29
N,EQ,IDEAFORGE,IDEAFORGE TECHNO LTD,       576.90,       578.70,       581.95,       565.00,       570.50,                239957904.45,418699,N, ,12491,       864.40,       304.20
N,SM,IDEALTECHO,IDEAL TECHNOPLAST IND LTD,       143.95,       154.80,       154.90,       146.00,       146.00,                   610200.00,4000,N, ,4,       154.95,        88.00
N,SM,IDENTICAL,IDENTICAL BRAINS STUDIO L,        40.75,        41.05,        41.05,        41.05,        41.05,                    82100.00,2000,N, ,1,        99.75,        38.00
N,EQ,IDFCFIRSTB,IDFC FIRST BANK LIMITED,        77.25,        77.40,        77.84,        76.95,        77.66,               2628318576.01,33916039,N, ,97016,        82.20,        52.46
N,EQ,IEX,INDIAN ENERGY EXC LTD,       195.24,       195.90,       199.00,       194.20,       197.75,               1180617215.48,5983801,N, ,38828,       244.40,       151.00
N,EQ,IFBIND,IFB INDUSTRIES LTD,      1542.40,      1542.90,      1543.00,      1502.00,      1504.60,                 39839392.10,26253,N, ,4355,      2359.90,      1060.00
N,EQ,IFCI,IFCI LTD,        63.98,        64.40,        64.40,        63.00,        63.16,                378861011.49,5967972,N, ,21250,        91.40,        36.20
N,EQ,IFGLEXPOR,IFGL REFRACTORIES LIMITED,       521.10,       526.30,       570.00,       521.95,       561.00,                 83458049.05,151301,N, ,9213,       692.00,       326.05
N,EQ,IGARASHI,IGARASHI MOTORS INDIA LTD,       540.40,       540.00,       542.25,       531.70,       534.90,                 33268149.20,62060,N, ,4584,       848.95,       401.05
N,EQ,IGIL,INTERNATIO GEMM INS (I) L,       365.35,       366.35,       378.40,       360.00,       372.05,                321985704.15,867867,N, ,28986,       642.30,       282.00
N,EQ,IGL,INDRAPRASTHA GAS LTD,       220.72,       221.65,       222.54,       218.87,       219.47,                516847676.61,2343929,N, ,31807,       570.35,       172.00
N,EQ,IGPL,I G PETROCHEMICALS LTD,       476.35,       480.40,       490.00,       473.75,       488.40,                 17930815.75,36916,N, ,3425,       727.00,       386.00
N,EQ,IIFL,IIFL FINANCE LIMITED,       462.35,       468.00,       468.35,       460.55,       463.50,                667309964.55,1438739,N, ,23850,       560.60,       279.80
N,EQ,IIFLCAPS,IIFL CAPITAL SERVICES LTD,       341.65,       344.75,       360.90,       338.40,       358.45,                345729465.65,980303,N, ,31198,       448.95,       178.56
N,EQ,IKIO,IKIO TECHNOLOGIES LIMITED,       223.68,       223.11,       224.60,       216.50,       217.21,                 20212742.65,92477,N, ,4295,       342.95,       166.00
N,EQ,IKS,INVENTURUS KNOWLEDGE SO L,      1632.00,      1640.00,      1654.40,      1619.70,      1639.90,                430688177.40,262987,N, ,16142,      2189.00,      1236.80
N,EQ,IMAGICAA,IMAGICAAWORLD ENT LTD,        66.74,        66.89,        67.90,        66.56,        67.05,                 31860151.27,475209,N, ,4903,       103.25,        56.30
N,EQ,IMFA,INDIAN METALS & FERRO,       784.05,       784.05,       797.15,       777.00,       780.20,                 51620322.85,65583,N, ,5053,       998.80,       549.80
N,EQ,IMPAL,IND MOTOR PART & ACC LTD,      1149.00,      1151.40,      1167.80,      1142.60,      1149.50,                 14164896.20,12253,N, ,1449,      1500.00,       870.10
N,EQ,INDBANK,INDBANK MERCH BANK,        35.21,        35.50,        35.50,        34.80,        35.16,                   683687.71,19477,N, ,392,        53.00,        25.50
N,EQ,INDGN,INDEGENE LIMITED,       570.00,       570.00,       574.15,       565.15,       566.25,                198767564.60,348886,N, ,16630,       736.30,       499.00
N,EQ,INDIACEM,THE INDIA CEMENTS LIMITED,       348.75,       346.50,       350.45,       341.80,       342.95,                 90738187.35,263233,N, ,7067,       385.00,       238.85
N,EQ,INDIAGLYCO,INDIA GLYCOLS LTD,      2097.30,      2105.00,      2115.80,      2071.20,      2080.10,                122759070.70,58735,N, ,6246,      2138.00,       904.05
N,EQ,INDIAMART,INDIAMART INTERMESH LTD,      2569.50,      2587.20,      2593.90,      2540.00,      2580.10,                363242648.70,141522,N, ,19589,      3198.40,      1900.10
N,EQ,INDIANB,INDIAN BANK,       650.65,       654.00,       657.95,       643.40,       645.95,               1278322908.40,1970585,N, ,40443,       658.50,       473.90
N,EQ,INDIANCARD,INDIAN CARD CLOTHING CO.,       299.25,       302.60,       327.95,       299.60,       315.35,                 16440832.85,51557,N, ,3395,       452.20,       217.50
N,EQ,INDIANHUME,INDIAN HUME PIPE CO. LTD.,       447.55,       454.25,       461.30,       444.65,       447.85,                 41057603.45,90407,N, ,7526,       613.70,       281.05
N,EQ,INDIASHLTR,INDIA SHELTER FIN CORP L,       874.75,       880.00,       880.00,       864.05,       876.15,                 72058812.50,82561,N, ,7503,       938.00,       607.00
N,EQ,INDIGOPNTS,INDIGO PAINTS LIMITED,      1193.70,      1190.00,      1207.90,      1184.70,      1201.30,                 75596344.60,62955,N, ,6283,      1720.30,       910.00
N,IV,INDIGRID,INDIGRID INFRASTRUCT TRST,       154.84,       155.00,       155.68,       153.52,       154.99,                 49451833.37,319567,N, ,1975,       156.25,       134.25
N,EQ,INDNIPPON,INDIA NIPPON ELECT  LTD,       768.50,       776.20,       778.70,       754.00,       760.95,                 37276062.05,48543,N, ,4332,       867.00,       545.30
N,EQ,INDOAMIN,INDO AMINES LIMITED,       170.59,       171.80,       172.00,       165.90,       167.07,                 30735168.55,182197,N, ,4486,       248.40,       105.00
N,EQ,INDOBORAX,INDO BORAX & CHEMICAL LTD,       218.26,       217.00,       221.40,       214.00,       220.22,                 42153503.51,192397,N, ,3122,       262.65,       142.35
N,EQ,INDOCO,INDOCO REMEDIES LTD.,       321.95,       323.10,       341.00,       320.65,       338.80,                 47118850.60,140975,N, ,10073,       387.55,       190.00
N,EQ,INDOSTAR,INDOSTAR CAPITAL FIN LTD,       353.55,       359.50,       359.50,       348.00,       349.15,                 40643075.90,115742,N, ,4059,       366.30,       207.90
N,EQ,INDOTECH,INDO TECH TRANSFORM LTD.,      1960.80,      1862.80,      1936.90,      1862.80,      1891.20,                121452298.80,64372,N, ,5948,      3771.95,      1614.30
N,EQ,INDOUS,INDO US BIOTECH LTD,       153.03,       151.80,       154.90,       149.00,       153.73,                  1021181.70,6717,N, ,439,       388.40,       138.13
N,EQ,INDOWIND,INDOWIND ENERGY LTD,        20.11,        20.39,        20.39,        20.00,        20.17,                  3701135.88,183489,N, ,1084,        34.39,        14.16
N,EQ,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,       481.00,       481.80,       503.20,       476.40,       499.90,                308281954.45,621174,N, ,24250,       572.00,       232.50
N,EQ,INDSWFTLAB,IND SWIFT LABORATORIES LT,       111.98,       112.99,       117.50,       111.15,       114.59,                 50984191.42,445534,N, ,5687,       186.00,        68.72
N,EQ,INDSWFTLTD,IND-SWIFT LIMITED,        16.78,        17.05,        17.70,        17.00,        17.35,                  1661382.90,96058,N, ,1140,        34.70,        12.00
N,EQ,INDTERRAIN,IND TERRAIN FASHIONS LTD,        38.37,        39.00,        39.01,        36.55,        37.01,                  2418071.01,64667,N, ,1086,        79.95,        29.65
N,IV,INDUSINVIT,INDUS INFRA TRUST,       110.23,       109.13,       111.50,       109.13,       110.86,                  7029955.84,63363,N, ,265,       118.88,        99.10
N,EQ,INDUSTOWER,INDUS TOWERS LIMITED,       423.25,       425.40,       430.00,       422.65,       425.75,               2638004937.55,6185945,N, ,53306,       460.35,       312.75
N,EQ,INFIBEAM,INFIBEAM AVENUES LIMITED,        16.49,        16.50,        16.53,        15.90,        15.96,                403535926.12,25050308,N, ,30065,        32.30,        15.25
N,SM,INFINIUM,INFINIUM PHARMACHEM LTD,       297.50,       300.95,       300.95,       291.10,       291.10,                  1031600.00,3500,N, ,6,       392.50,       178.05
N,EQ,INFOBEAN,INFOBEANS TECHNO. LTD.,       379.55,       373.10,       386.55,       373.10,       381.05,                  4908111.60,12860,N, ,1071,       502.00,       270.55
N,SM,INFOLLION,INFOLLION RESEARCH SER L,       472.35,       472.35,       478.20,       468.55,       475.30,                  2650200.00,5600,N, ,14,       575.00,       236.10
N,EQ,INGERRAND,INGERSOLL-RAND INDIA LTD,      3863.00,      3863.00,      4080.80,      3838.10,      3951.60,                114154037.20,28648,N, ,6680,      4694.00,      3055.00
N,EQ,INNOVACAP,INNOVA CAPTAB LIMITED,       847.50,       847.50,       861.50,       840.85,       856.10,                 35327340.05,41384,N, ,4410,      1260.00,       486.80
N,EQ,INNOVANA,INNOVANA THINKLABS LTD,       574.15,       577.00,       615.00,       550.45,       555.75,                 19410269.15,34293,N, ,2811,       645.00,       270.50
N,EQ,INOXINDIA,INOX INDIA LIMITED,      1266.90,      1270.00,      1274.90,      1248.70,      1259.40,                133732309.30,106092,N, ,11965,      1506.90,       884.20
N,EQ,INOXWIND,INOX WIND LIMITED,       176.90,       178.10,       178.40,       174.80,       176.64,                765097363.41,4332629,N, ,28008,       261.90,       130.32
N,EQ,INSECTICID,INSECTICIDES (I) LTD,       953.60,       953.60,       980.00,       935.05,       975.85,                204821019.30,212574,N, ,16807,      1084.25,       542.55
N,SM,INSPIRE,INSPIRE FILMS LIMITED,        19.20,        19.75,        19.75,        18.90,        18.90,                   381400.00,20000,N, ,8,        36.95,        18.50
N,SM,INTEGRITY,INTEGRITY INFRABUILD DE L,       101.05,       101.05,       101.05,       101.05,       101.05,                   121260.00,1200,N, ,1,       110.10,       100.00
N,EQ,INTELLECT,INTELLECT DESIGN ARENA,      1141.90,      1137.20,      1153.90,      1135.00,      1139.60,                197133786.40,172231,N, ,25532,      1255.00,       577.40
N,EQ,INTENTECH,INTENSE TECHNOLOGIES LTD,        90.86,        92.40,        92.40,        89.11,        89.85,                  4832115.95,53586,N, ,1152,       178.32,        80.50
N,EQ,INTLCONV,INTL CONVEYORS LIMITED,        95.39,        95.60,        96.20,        94.00,        94.61,                 13071084.66,138002,N, ,2200,       110.70,        61.20
N,EQ,INVENTURE,INVENTURE GRO & SEC LTD,         1.63,         1.63,         1.65,         1.63,         1.63,                  1400343.49,852885,N, ,747,         3.40,         1.32
N,EQ,IOB,INDIAN OVERSEAS BANK,        39.86,        39.98,        40.21,        39.45,        39.99,                380379726.36,9524694,N, ,25443,        72.60,        33.50
N,EQ,IOLCP,IOL CHEM AND PHARMA LTD,        95.83,        95.96,        95.96,        93.05,        93.41,                 68550232.10,727776,N, ,8053,       537.70,        57.50
N,EQ,IONEXCHANG,ION EXCHANGE (INDIA) LTD,       543.10,       547.50,       549.90,       540.50,       545.60,                 60593875.05,110972,N, ,6687,       768.40,       405.00
N,EQ,IPCALAB,IPCA LABORATORIES LTD,      1375.10,      1378.20,      1433.90,      1377.70,      1415.70,                546255765.90,386564,N, ,32569,      1755.90,      1113.30
N,EQ,IPL,INDIA PESTICIDES LIMITED,       223.34,       223.59,       225.02,       212.10,       213.61,                233411303.14,1079130,N, ,21129,       235.20,       119.79
N,EQ,IRB,IRB INFRA DEV LTD.,        49.62,        49.90,        49.90,        49.27,        49.50,                322334781.85,6509925,N, ,20284,        72.00,        40.96
N,IV,IRBINVIT,IRB INVIT FUND,        61.40,        61.90,        61.90,        60.80,        60.90,                 57086536.01,933013,N, ,1812,        67.81,        49.91
N,EQ,IRCON,IRCON INTERNATIONAL LTD,       201.17,       202.29,       202.29,       198.00,       199.15,                752522411.86,3765187,N, ,33664,       351.60,       134.24
